437	на	на	ADP	_	_	_	_	_	lk1990f-words#@lk1990f#494.873#495.131
438	компе	комп	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	lk1990f-words#@lk1990f#495.131#495.389
439	сидишь?	сидишь?	PUNCT	_	_	_	_	_	lk1990f-words#@lk1990f#495.389#495.654
440	прикольно	прикольно	ADV	_	Degree=Pos	_	_	_	lk1990f-words#@lk1990f#496.904#497.518
441	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	lk1990f-words#@lk1990f#497.518#498.132
442	и	и	CCONJ	_	_	_	_	_	lk1990f-words#@lk1990f#500.727#501.075
443	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	lk1990f-words#@lk1990f#501.075#501.423
444	вообще	вообще	ADV	_	Degree=Pos	_	_	_	lk1990f-words#@lk1990f#501.423#501.772
445	угу	уга	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	lk1990f-words#@lk1990f#506.519#506.701
446	угу	уга	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	lk1990f-words#@lk1990f#512.909#513.318
447	надо	надо	ADV	_	Degree=Pos	_	_	_	lk1990f-words#@lk1990f#519.8#520.166
448	замуж	замуж	ADV	_	Degree=Pos	_	_	_	lk1990f-words#@lk1990f#520.166#520.532
449	выйти	выйти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	lk1990f-words#@lk1990f#520.532#520.9
450	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	lk1990f-words#@lk1990f#521.65#523.059
451	ну	ну	PART	_	_	_	_	_	lk1990f-words#@lk1990f#527.227#527.666
452	да	да	PART	_	_	_	_	_	lk1990f-words#@lk1990f#527.666#528.105
453	понятно	понятный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	lk1990f-words#@lk1990f#528.105#528.545
454	уже	уже	ADV	_	Degree=Pos	_	_	_	lk1990f-words#@lk1990f#537.479#537.711
455	владеешь	владеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	lk1990f-words#@lk1990f#537.711#537.944
456	ну	ну	PART	_	_	_	_	_	lk1990f-words#@lk1990f#540.454#540.908
457	понятно	понятный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	lk1990f-words#@lk1990f#540.908#541.363
458	а/	а/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#294.62#294.884
459	[нрзб]/	[нрзб]/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#294.884#295.148
460	еще	еще	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#295.148#295.412
461	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#295.412#295.676
462	здравствуйте	здравствовать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#295.676#295.94
463	хх...	хх...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#298.914#299.454
464	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#315.925#316.731
465	да	да	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#322.5#323.165
466	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@amg1995f-words#@amg1995f#323.165#323.83
467	что!	что!	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#323.83#324.495
468	ну	ну	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#324.495#325.16
469	не	не	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#325.16#325.825
470	расстраивайтесь/	расстраивайтесь/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#325.825#326.49
471	не	не	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#326.49#327.155
472	расстраивайтесь	расстраиваться	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#327.155#327.82
473	почему?	почему?	SYM	_	_	_	_	_	@amg1995f-words#@amg1995f#334.75#335.864
474	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#335.864#336.978
475	ага	ага	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#341.333#341.395
476	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#346.622#347.836
477	думаю/	думаю/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#347.836#349.05
478	#одновременно#	#одновременно#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#349.05#350.264
479	только	только	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#358.093#358.447
480	что	что	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#358.447#358.801
481	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#358.801#359.156
482	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#361.2#361.778
483	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#361.778#362.357
484	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#362.357#362.935
485	а	а	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#362.935#363.514
486	какой	какой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#363.514#364.092
487	кошмар!	кошмар!	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#364.092#364.671
488	все	все	DET	_	Case=Nom|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#364.671#365.25
489	Саша	Саша	PROPN	_	_	_	_	_	@amg1995f-words#@amg1995f#365.582#366.027
490	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#366.027#366.472
491	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#366.472#366.917
492	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#366.917#367.362
493	муж/	муж/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#367.362#367.807
494	эээ	эээ	X	_	Foreign=Yes	_	_	_	@amg1995f-words#@amg1995f#367.807#368.253
495	Саша	Саша	PROPN	_	_	_	_	_	@amg1995f-words#@amg1995f#368.99#369.431
496	привет	привет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#369.431#369.872
497	#смеется#/	#смеется#/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#369.872#370.313
498	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#370.313#370.755
499	в	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#370.755#371.196
500	шоке	шок	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#371.196#371.637
501	просто	просто	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#371.637#372.078
502	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#372.078#372.52
503	в	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#372.52#372.961
504	какой-то	какой-то	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#372.961#373.402
505	степени	степень	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#373.402#373.844
506	блин	блин	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#374.566#374.933
507	ну	ну	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#374.933#375.301
508	а	а	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#375.301#375.669
509	что	что	PRON	_	Case=Acc	_	_	_	@amg1995f-words#@amg1995f#375.669#376.037
510	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#376.037#376.405
511	не	не	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#376.405#376.773
512	человек/	человек/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#376.773#377.141
513	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#377.141#377.509
514	не	не	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#377.509#377.877
515	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#377.877#378.245
516	как	как	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#378.245#378.613
517	бы	бы	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#378.613#378.981
518	ну	ну	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#378.981#379.348
519	по	по	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#379.348#379.716
520	идее	идея	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#379.716#380.084
521	надо	надо	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#380.084#380.452
522	уже	уже	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#380.452#380.82
523	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#380.82#381.188
524	выходить	выходить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#381.188#381.556
525	замуж	замуж	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#381.556#381.924
526	все-таки	все-таки	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#381.924#382.292
527	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@amg1995f-words#@amg1995f#382.292#382.66
528	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@amg1995f-words#@amg1995f#382.66#383.028
529	года/	года/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#383.028#383.396
530	вместе/	вместе/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#383.396#383.764
531	да/	да/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#383.764#384.131
532	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#384.131#384.499
533	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@amg1995f-words#@amg1995f#384.499#384.867
534	просто	просто	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#384.867#385.235
535	как	как	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#385.235#385.603
536	две	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Fem	_	_	_	@amg1995f-words#@amg1995f#385.603#385.971
537	половинки	половинка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#385.971#386.339
538	одного	один	NUM	_	Case=Gen|Gender=Masc	_	_	_	@amg1995f-words#@amg1995f#386.339#386.707
539	целого	целое	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#386.707#387.075
540	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@amg1995f-words#@amg1995f#387.075#387.443
541	очень	очень	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#387.443#387.811
542	похожи	похожий	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@amg1995f-words#@amg1995f#387.811#388.179
543	что	что	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#388.179#388.547
544	внешне	внешне	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#388.547#388.914
545	что	что	PRON	_	Case=Nom	_	_	_	@amg1995f-words#@amg1995f#388.914#389.282
546	внутренне	внутренне	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#389.282#389.65
547	а	а	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#389.65#390.018
548	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#390.018#390.386
549	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#390.386#390.754
550	что	что	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#390.754#391.122
551	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@amg1995f-words#@amg1995f#391.122#391.49
552	сиамские	сиамский	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#391.49#391.858
553	близнецы	близнец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#391.858#392.226
554	или	или	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#392.226#392.594
555	как	как	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#392.594#392.962
556	брат	брат	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#392.962#393.33
557	с	с	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#393.33#393.697
558	сестрой/	сестрой/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#393.697#394.065
559	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#394.065#394.433
560	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#394.433#394.801
561	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@amg1995f-words#@amg1995f#394.801#395.169
562	настолько	настолько	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#395.169#395.537
563	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#395.537#395.905
564	легко	легкий	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@amg1995f-words#@amg1995f#395.905#396.273
565	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#396.273#396.641
566	просто	просто	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#396.641#397.009
567	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#397.009#397.377
568	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#397.377#397.745
569	вместе	вместе	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#397.745#398.113
570	да/	да/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#412.0#412.332
571	как	как	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#412.332#412.665
572	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#412.665#412.997
573	с	с	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#412.997#413.33
574	одной	один	NUM	_	Case=Gen|Gender=Fem	_	_	_	@amg1995f-words#@amg1995f#413.33#413.662
575	стороны	сторона	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#413.662#413.995
576	он/	он/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#413.995#414.327
577	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#414.327#414.66
578	у	у	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#414.66#414.992
579	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#414.992#415.325
580	очень	очень	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#415.325#415.657
581	много	много	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#415.657#415.99
582	работы	работа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#415.99#416.322
583	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#416.322#416.655
584	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#416.655#416.987
585	тоже	тоже	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#416.987#417.32
586	старается	стараться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#417.32#417.652
587	все-таки	все-таки	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#417.652#417.985
588	становиться	становиться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#417.985#418.317
589	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#418.317#418.65
590	ноги	нога	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#418.65#418.982
591	у	у	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#418.982#419.315
592	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@amg1995f-words#@amg1995f#419.315#419.647
593	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#419.647#419.98
594	период	период	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#419.98#420.312
595	взросления	взросление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#420.312#420.645
596	становления	становление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#420.645#420.977
597	сейчас/	сейчас/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#420.977#421.31
598	но	но	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#421.31#421.642
599	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#421.642#421.975
600	последнее	последний	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#421.975#422.307
601	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#422.307#422.64
602	реально	реально	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#422.64#422.972
603	не	не	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#422.972#423.305
604	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#423.305#423.637
605	без	без	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#423.637#423.97
606	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#423.97#424.302
607	мотаться	мотать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#424.302#424.635
608	куда-то	куда-то	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#424.635#424.967
609	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#424.967#425.3
610	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#425.3#425.632
611	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#425.632#425.965
612	беру	брать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#425.965#426.297
613	с	с	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#426.297#426.63
614	собой/	собой/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#426.63#426.962
615	даже	даже	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#426.962#427.295
616	если	если	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#427.295#427.627
617	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#427.627#427.96
618	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#427.96#428.292
619	сопротивляется	сопротивляться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#428.292#428.625
620	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#428.625#428.957
621	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#428.957#429.29
622	что	что	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#429.29#429.622
623	у	у	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#429.622#429.955
624	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#429.955#430.287
625	работа/	работа/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#430.287#430.62
626	но	но	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#430.62#430.952
627	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#430.952#431.285
628	но/	но/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#431.285#431.617
629	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#431.617#431.95
630	стараюсь	стараться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#431.95#432.283
631	н...	н...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#434.718#435.209
632	нет/	нет/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#435.209#435.7
633	как	как	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#435.7#436.191
634	бы/	бы/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#436.191#436.682
635	Саша	Саша	PROPN	_	_	_	_	_	@amg1995f-words#@amg1995f#436.682#437.173
636	нене	нена	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#437.173#437.664
637	Саша	Саша	PROPN	_	_	_	_	_	@amg1995f-words#@amg1995f#437.664#438.155
638	нене	нена	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#438.155#438.646
639	подчиненный	подчинить	VERB	_	Animacy=Inan|Aspect=Perf|Case=Acc|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@amg1995f-words#@amg1995f#438.646#439.137
640	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#439.137#439.628
641	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#439.628#440.119
642	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#440.119#440.61
643	чуть	чуть	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#440.61#441.101
644	попроще	просто	ADV	_	Degree=Cmp	_	_	_	@amg1995f-words#@amg1995f#441.101#441.593
645	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#442.5#442.797
646	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#442.797#443.094
647	регулировать	регулировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#443.094#443.392
648	и	и	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#443.392#443.689
649	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#443.689#443.987
650	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#443.987#444.284
651	в	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#444.284#444.581
652	принципе	принцип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#444.581#444.879
653	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#444.879#445.176
654	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#445.176#445.474
655	расстоянии	расстояние	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#445.474#445.771
656	как	как	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#445.771#446.068
657	бы	бы	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#446.068#446.366
658	какими-то	какой-то	DET	_	Case=Ins|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#446.366#446.663
659	делами	дело	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#446.663#446.961
660	заниматься/	заниматься/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#446.961#447.258
661	ну	ну	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#447.258#447.556
662	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#447.556#447.853
663	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#447.853#448.15
